0.2 0.206045 0
0.206045 0.212273 0
0.212273 0.218689 0
0.218689 0.225299 0
0.225299 0.232108 0
0.232108 0.239124 0
0.239124 0.246351 0
0.246351 0.253797 0
0.253797 0.261468 0
0.261468 0.269371 0
0.269371 0.277513 0
0.277513 0.285901 0
0.285901 0.294542 0
0.294542 0.303444 0
0.303444 0.312616 0
0.312616 0.322065 0
0.322065 0.331799 0
0.331799 0.341828 0
0.341828 0.35216 0
0.35216 0.362804 0
0.362804 0.373769 0
0.373769 0.385067 0
0.385067 0.396705 0
0.396705 0.408696 0
0.408696 0.421048 0
0.421048 0.433775 0
0.433775 0.446885 0
0.446885 0.460393 0
0.460393 0.474308 0
0.474308 0.488644 0
0.488644 0.503413 0
0.503413 0.518629 0
0.518629 0.534304 0
0.534304 0.550454 0
0.550454 0.567091 0
0.567091 0.584232 0
0.584232 0.60189 0
0.60189 0.620082 0
0.620082 0.638824 0
0.638824 0.658133 0
0.658133 0.678025 0
0.678025 0.698518 0
0.698518 0.719631 0
0.719631 0.741381 0
0.741381 0.76379 0
0.76379 0.786875 0
0.786875 0.810658 0
0.810658 0.835161 0
0.835161 0.860403 0
0.860403 0.886409 0
0.886409 0.913201 0
0.913201 0.940802 0
0.940802 0.969238 0
0.969238 0.998533 0
0.998533 1.02871 0
1.02871 1.05981 0
1.05981 1.09184 0
1.09184 1.12484 0
1.12484 1.15884 0
1.15884 1.19386 0
1.19386 1.22995 0
1.22995 1.26712 0
1.26712 1.30542 0
1.30542 1.34488 0
1.34488 1.38553 0
1.38553 1.42741 0
1.42741 1.47055 0
1.47055 1.515 0
1.515 1.56079 0
1.56079 1.60796 0
1.60796 1.65656 0
1.65656 1.70663 0
1.70663 1.75822 0
1.75822 1.81136 0
1.81136 1.86611 0
1.86611 1.92251 0
1.92251 1.98062 0
1.98062 2.04048 4226.24
2.04048 2.10216 6323.62
2.10216 2.16569 6232.53
2.16569 2.23115 6507.98
2.23115 2.29859 6569.14
2.29859 2.36806 6117.33
2.36806 2.43964 6175.37
2.43964 2.51337 5722.96
2.51337 2.58934 5805.17
2.58934 2.6676 5647.64
2.6676 2.74823 5320.71
2.74823 2.8313 5573.93
2.8313 2.91687 5574
2.91687 3.00504 7656.32
3.00504 3.09586 58022.3
3.09586 3.18944 47193.4
3.18944 3.28584 4751
3.28584 3.38515 3836.3
3.38515 3.48747 3323.03
3.48747 3.59288 3140.16
3.59288 3.70147 4935.79
3.70147 3.81335 3870.32
3.81335 3.92861 3218.85
3.92861 4.04735 2846.5
4.04735 4.16968 3122.67
4.16968 4.29571 3158.01
4.29571 4.42554 3173.19
4.42554 4.55931 3124.95
4.55931 4.69711 3294.51
4.69711 4.83908 3338.73
4.83908 4.98534 3651
4.98534 5.13603 3623.52
5.13603 5.29126 3716.91
5.29126 5.45119 3851.72
5.45119 5.61595 3744.79
5.61595 5.78569 3682.05
5.78569 5.96057 3968.6
5.96057 6.14073 4196.31
6.14073 6.32633 4121.69
6.32633 6.51754 4408.69
6.51754 6.71453 4502.7
6.71453 6.91748 4602.19
6.91748 7.12656 4955.02
7.12656 7.34196 4948.92
7.34196 7.56387 5326.46
7.56387 7.79249 5576.99
7.79249 8.02802 5723.31
8.02802 8.27067 6198.31
