59.028 60.8121 0
60.8121 62.6502 0
62.6502 64.5438 0
64.5438 66.4946 0
66.4946 68.5044 0.497562
68.5044 70.575 0
70.575 72.7081 0
72.7081 74.9057 0
74.9057 77.1697 0
77.1697 79.5022 0
79.5022 81.9051 0
81.9051 84.3807 0
84.3807 86.9311 0
86.9311 89.5586 0
89.5586 92.2655 0.73885
92.2655 95.0542 0
95.0542 97.9273 0.348067
97.9273 100.887 0
100.887 103.936 0
103.936 107.078 0
107.078 110.314 0
110.314 113.649 0
113.649 117.084 0
117.084 120.623 0
120.623 124.268 0
124.268 128.024 0
128.024 131.894 0
131.894 135.88 0
135.88 139.987 0
139.987 144.218 0
144.218 148.577 0
148.577 153.068 0
153.068 157.695 0
157.695 162.461 0
162.461 167.371 0
167.371 172.43 0
172.43 177.642 0
177.642 183.011 0
183.011 188.543 0
188.543 194.241 0
194.241 200.112 0
