2.5	0	2.5	2.5	0	0
7.5	0	2.5	2.5	0	0
12.5	0	2.5	2.5	0	0
17.5	0	2.5	2.5	0	0
22.5	0	2.5	2.5	0	0
27.5	0	2.5	2.5	0	0
32.5	0	2.5	2.5	0	0
37.5	0	2.5	2.5	0	0
42.5	0	2.5	2.5	0	0
47.5	0	2.5	2.5	0	0
52.5	0	2.5	2.5	0	0
57.5	0	2.5	2.5	0	0
62.5	0	2.5	2.5	0	0
67.5	0	2.5	2.5	0	0
72.5	0	2.5	2.5	0	0
77.5	0	2.5	2.5	0	0
82.5	0	2.5	2.5	0	0
87.5	0	2.5	2.5	0	0
92.5	0	2.5	2.5	0	0
97.5	0	2.5	2.5	0	0
102.5	0	2.5	2.5	0	0
107.5	0	2.5	2.5	0	0
112.5	0	2.5	2.5	0	0
117.5	0	2.5	2.5	0	0
122.5	0	2.5	2.5	0	0
127.5	0	2.5	2.5	0	0.02047
132.5	0	2.5	2.5	0	0.03639
137.5	0	2.5	2.5	0	0.0508
142.5	0.10008	2.5	2.5	0.06445	0.11751
147.5	0.0834	2.5	2.5	0.06824	0.16679
152.5	0.00076	2.5	2.5	0.00076	0.26383
157.5	0.14329	2.5	2.5	0.11903	0.25626
162.5	0.33359	2.5	2.5	0.27673	0.36163
172.5	1	2.5	2.5	0.84079	0
