2.5	0	2.5	2.5	0	0
7.5	0	2.5	2.5	0	0
12.5	0	2.5	2.5	0	0
17.5	0	2.5	2.5	0	0
22.5	0	2.5	2.5	0	0
27.5	0	2.5	2.5	0	0
32.5	0	2.5	2.5	0	0
37.5	0	2.5	2.5	0	0
42.5	0	2.5	2.5	0	0
47.5	0	2.5	2.5	0	0
52.5	0	2.5	2.5	0	0
57.5	0.00227	2.5	2.5	0	0
62.5	0.02578	2.5	2.5	0	0
67.5	0.1304	2.5	2.5	0	0
72.5	0.35254	2.5	2.5	0	0
77.5	0.58529	2.5	2.5	0	0
82.5	0.75284	2.5	2.5	0	0
87.5	0.84458	2.5	2.5	0	0
92.5	0.89917	2.5	2.5	0	0
97.5	0.93556	2.5	2.5	0	0
102.5	0.96058	2.5	2.5	0	0
107.5	0.96892	2.5	2.5	0	0
112.5	0.98029	2.5	2.5	0	0
117.5	0.99242	2.5	2.5	0	0
122.5	1	2.5	2.5	0	0
127.5	0.97726	2.5	2.5	0.0273	0.01516
137.5	1	2.5	2.5	0.0508	0
