0.5 1 0.5 0.5 0.00381226 0
1.5 1 0.5 0.5 0.00381226 0
2.5 1 0.5 0.5 0.00381226 0
3.5 1 0.5 0.5 0.00381226 0
4.5 1 0.5 0.5 0.00381226 0
5.5 1 0.5 0.5 0.00381226 0
6.5 0.946058 0.5 0.5 0.0123589 0.0103238
7.5 0.890041 0.5 0.5 0.016152 0.0144179
8.5 0.871369 0.5 0.5 0.0171034 0.0154596
9.5 0.858921 0.5 0.5 0.0176783 0.0160935
10.5 0.846473 0.5 0.5 0.0182119 0.0166853
11.5 0.823651 0.5 0.5 0.0190958 0.0176744
12.5 0.79668 0.5 0.5 0.0200044 0.0187054
13.5 0.780083 0.5 0.5 0.0204996 0.0192751
14.5 0.742739 0.5 0.5 0.0214584 0.0204
15.5 0.724066 0.5 0.5 0.021865 0.0208892
16.5 0.626556 0.5 0.5 0.0233207 0.0227716
17.5 0.53112 0.5 0.5 0.0238093 0.0236744
18.5 0.427386 0.5 0.5 0.0233877 0.0237024
19.5 0.294606 0.5 0.5 0.0213338 0.0222275
20.5 0.209544 0.5 0.5 0.0189245 0.0201955
21.5 0.151452 0.5 0.5 0.0165894 0.0181257
22.5 0.114108 0.5 0.5 0.0146597 0.0163735
23.5 0.0705394 0.5 0.5 0.0117393 0.0136775
24.5 0.0435685 0.5 0.5 0.00930367 0.0114064
25.5 0.0228216 0.5 0.5 0.00673703 0.0090161
26.5 0.0103734 0.5 0.5 0.00447357 0.00695657
27.5 0.00829876 0.5 0.5 0.00396754 0.006513
28.5 0.00414938 0.5 0.5 0.00267967 0.00544644
29.5 0.00414938 0.5 0.5 0.00267967 0.00544644
30.5 0.00414938 0.5 0.5 0.00267967 0.00544644
31.5 0.00414938 0.5 0.5 0.00267967 0.00544644
32.5 0.00207469 0.5 0.5 0.00171634 0.00475449
33.5 0.00207469 0.5 0.5 0.00171634 0.00475449
34.5 0 0.5 0.5 0 0.00381226
35.5 0 0.5 0.5 0 0.00381226
36.5 0 0.5 0.5 0 0.00381226
37.5 0 0.5 0.5 0 0.00381226
38.5 0 0.5 0.5 0 0.00381226
39.5 0 0.5 0.5 0 0.00381226
