2.5	0.00151	2.5	2.5	0	0
7.5	0.00151	2.5	2.5	0	0
12.5	0.00303	2.5	2.5	0	0
17.5	0.00757	2.5	2.5	0	0
22.5	0.01665	2.5	2.5	0	0
27.5	0.03179	2.5	2.5	0	0
32.5	0.05602	2.5	2.5	0	0
37.5	0.09084	2.5	2.5	0	0
42.5	0.13475	2.5	2.5	0	0
47.5	0.19152	2.5	2.5	0	0
52.5	0.26117	2.5	2.5	0	0
57.5	0.33762	2.5	2.5	0	0
62.5	0.41408	2.5	2.5	0	0
67.5	0.49357	2.5	2.5	0	0
72.5	0.56927	2.5	2.5	0	0
77.5	0.64421	2.5	2.5	0	0
82.5	0.71007	2.5	2.5	0	0
87.5	0.77896	2.5	2.5	0	0
92.5	0.8221	2.5	2.5	0	0
97.5	0.87055	2.5	2.5	0	0
102.5	0.90008	2.5	2.5	0	0
107.5	0.9349	2.5	2.5	0	0
112.5	0.93793	2.5	2.5	0	0
117.5	0.9735	2.5	2.5	0	0
122.5	0.98335	2.5	2.5	0	0
132.5	1	2.5	2.5	0.03634	0
152.5	1	2.5	2.5	0.26419	0
