0.5	1	0.5	0.5	0	0
1.5	1	0.5	0.5	0	0
2.5	1	0.5	0.5	0	0
3.5	1	0.5	0.5	0	0
4.5	1	0.5	0.5	0	0
5.5	1	0.5	0.5	0	0
6.5	1	0.5	0.5	0	0
7.5	1	0.5	0.5	0	0
8.5	1	0.5	0.5	0	0
9.5	1	0.5	0.5	0	0
10.5	1	0.5	0.5	0	0
11.5	1	0.5	0.5	0	0
12.5	1	0.5	0.5	0	0
13.5	1	0.5	0.5	0	0
14.5	1	0.5	0.5	0	0
15.5	1	0.5	0.5	0	0
16.5	1	0.5	0.5	0	0
17.5	1	0.5	0.5	0	0
18.5	1	0.5	0.5	0	0
19.5	1	0.5	0.5	0	0
20.5	0.99729	0.5	0.5	0	0
21.5	0.98361	0.5	0.5	0	0
22.5	0.9665	0.5	0.5	0.01112	0.0077
23.5	0.9417	0.5	0.5	0.01369	0.01112
24.5	0.89722	0.5	0.5	0.01711	0.01454
25.5	0.83906	0.5	0.5	0.02053	0.01796
26.5	0.76465	0.5	0.5	0.02224	0.01967
27.5	0.68254	0.5	0.5	0.02395	0.02309
28.5	0.61753	0.5	0.5	0.0248	0.02395
29.5	0.54569	0.5	0.5	0.02652	0.0248
30.5	0.44989	0.5	0.5	0.02566	0.02481
31.5	0.37292	0.5	0.5	0.02481	0.0248
32.5	0.29337	0.5	0.5	0.02309	0.02309
33.5	0.2258	0.5	0.5	0.02053	0.02138
34.5	0.16935	0.5	0.5	0.01796	0.02053
35.5	0.14198	0.5	0.5	0.0171	0.01882
36.5	0.08724	0.5	0.5	0.01283	0.01711
37.5	0.0556	0.5	0.5	0.01112	0.01368
38.5	0.04191	0.5	0.5	0.0077	0.01197
39.5	0.02309	0.5	0.5	0	0
