   2.5    4.408072e-05    2.5    2.5    6.093073e-06    6.999624e-06
   7.5    1.117596e-05    2.5    2.5    2.419217e-06    3.009601e-06
   12.5    1.033925e-05    2.5    2.5    2.292435e-06    2.867322e-06
   17.5    1.184964e-05    2.5    2.5    2.452719e-06    3.021755e-06
   22.5    1.096321e-05    2.5    2.5    2.373164e-06    2.952309e-06
   27.5    1.381359e-05    2.5    2.5    2.691521e-06    3.275028e-06
   32.5    2.075209e-05    2.5    2.5    3.351527e-06    3.94202e-06
   37.5    2.485596e-05    2.5    2.5    3.732846e-06    4.340415e-06
   42.5    2.947745e-05    2.5    2.5    4.154705e-06    4.786009e-06
   47.5    5.454709e-05    2.5    2.5    5.803545e-06    6.456438e-06
   52.5    6.549736e-05    2.5    2.5    6.538595e-06    7.226298e-06
   57.5    9.078016e-05    2.5    2.5    7.951397e-06    8.680257e-06
   62.5    0.0001072854    2.5    2.5    8.960757e-06    9.742268e-06
   67.5    0.0001452756    2.5    2.5    1.084759e-05    1.168932e-05
   72.5    0.0002014328    2.5    2.5    1.332926e-05    1.424168e-05
   77.5    0.0002486842    2.5    2.5    1.553092e-05    1.653225e-05
   82.5    0.0003622121    2.5    2.5    1.968881e-05    2.078884e-05
   87.5    0.0005032104    2.5    2.5    2.45388e-05    2.576496e-05
   92.5    0.0007704337    2.5    2.5    3.219265e-05    3.356565e-05
   97.5    0.001207825    2.5    2.5    4.277718e-05    4.431775e-05
   102.5    0.002456068    2.5    2.5    6.507083e-05    6.68136e-05
   107.5    0.02035882    2.5    2.5    0.0001990113    0.0002009251
   112.5    0.1804793    2.5    2.5    0.0005826325    0.0005841
   117.5    0.6069757    2.5    2.5    0.0007971489    0.0007965803
   122.5    0.9261792    2.5    2.5    0.0004631806    0.0004605302
   127.5    0.992637    2.5    2.5    0.0001670774    0.0001634368
   132.5    0.9973302    2.5    2.5    0.0001115251    0.0001071485
   137.5    0.9974115    2.5    2.5    0.0001199791    0.0001147869
   142.5    0.9974989    2.5    2.5    0.0001298857    0.0001236347
   147.5    0.9975856    2.5    2.5    0.0001404028    0.0001328979
   152.5    0.9973931    2.5    2.5    0.0001605673    0.0001515197
   157.5    0.9974535    2.5    2.5    0.0001757537    0.0001647629
   162.5    0.9974938    2.5    2.5    0.0001950621    0.0001814605
   167.5    0.9978889    2.5    2.5    0.0002016407    0.0001847586
   172.5    0.9972908    2.5    2.5    0.0002514306    0.0002309197
   177.5    0.9977539    2.5    2.5    0.0002606778    0.0002348141
   182.5    0.9975436    2.5    2.5    0.0003060603    0.0002737928
   187.5    0.9971381    2.5    2.5    0.000372259    0.0003315637
   192.5    0.9976769    2.5    2.5    0.0003855155    0.0003338546
   197.5    0.9973049    2.5    2.5    0.0004638943    0.0003998714
   202.5    0.9977285    2.5    2.5    0.000494359    0.0004120834
   207.5    0.9977661    2.5    2.5    0.0005688627    0.0004620613
   212.5    0.9976217    2.5    2.5    0.0006792942    0.0005403888
   217.5    0.9973623    2.5    2.5    0.0008060129    0.000632908
   222.5    0.9973207    2.5    2.5    0.0009664064    0.0007329288
   227.5    0.9987077    2.5    2.5    0.0008733028    0.0005580939
   235    0.9975005    5    5    0.0009016688    0.0006837796
   245    0.9974152    5    5    0.001272222    0.0008939871
   255    0.9964072    5    5    0.002139736    0.001424212
   270    0.9949206    10    10    0.002495351    0.001755837
   290    0.9937888    10    10    0.006004808    0.003378482
   310    0.9928058    10    10    0.01634784    0.005952184
   360    0.984375    40    40    0.03501237    0.01292936
     
     
    
   
  
 
