2.5	0.002	2.5	2.5	0	0
7.5	0.002	2.5	2.5	0	0
12.5	0.002	2.5	2.5	0	0
17.5	0.002	2.5	2.5	0	0
22.5	0.004	2.5	2.5	0	0
27.5	0.007	2.5	2.5	0	0
32.5	0.012	2.5	2.5	0	0
37.5	0.022	2.5	2.5	0	0
42.5	0.035	2.5	2.5	0	0
47.5	0.055	2.5	2.5	0	0
52.5	0.085	2.5	2.5	0	0
57.5	0.12	2.5	2.5	0	0
62.5	0.167	2.5	2.5	0	0
67.5	0.226	2.5	2.5	0	0
72.5	0.288	2.5	2.5	0	0
77.5	0.36	2.5	2.5	0	0
82.5	0.421	2.5	2.5	0	0
87.5	0.509	2.5	2.5	0	0
92.5	0.566	2.5	2.5	0	0
97.5	0.65	2.5	2.5	0	0
102.5	0.711	2.5	2.5	0.013	0.013
107.5	0.773	2.5	2.5	0.016	0.016
112.5	0.815	2.5	2.5	0.019	0.018
117.5	0.875	2.5	2.5	0.024	0.021
122.5	0.901	2.5	2.5	0.027	0.022
127.5	0.886	2.5	2.5	0.043	0.035
132.5	0.9	2.5	2.5	0.062	0.042
137.5	1	2.5	2.5	0.051	0
142.5	0.95	2.5	2.5	0.105	0.041
147.5	1	2.5	2.5	0.14	0
152.5	0.833	2.5	2.5	0.286	0.138
157.5	1	2.5	2.5	0.231	0
162.5	1	2.5	2.5	0.46	0
167.5	1.001	2.5	2.5	0.841	0
172.5	1	2.5	2.5	0.84	0
