0.5	1	0.5	0.5	0.01896	0
1.5	1	0.5	0.5	0.01896	0
2.5	1	0.5	0.5	0.01896	0
3.5	1	0.5	0.5	0.01896	0
4.5	1	0.5	0.5	0.01896	0
5.5	1	0.5	0.5	0.01896	0
6.5	1	0.5	0.5	0.01896	0
7.5	1	0.5	0.5	0.01896	0
8.5	1	0.5	0.5	0.01896	0
9.5	1	0.5	0.5	0.01896	0
10.5	1	0.5	0.5	0.01896	0
11.5	1	0.5	0.5	0.01896	0
12.5	1	0.5	0.5	0.01896	0
13.5	1	0.5	0.5	0.01896	0
14.5	1	0.5	0.5	0.01896	0
15.5	1	0.5	0.5	0.01896	0
16.5	1	0.5	0.5	0.01896	0
17.5	1	0.5	0.5	0.01896	0
18.5	1	0.5	0.5	0.01896	0
19.5	1	0.5	0.5	0.01896	0
20.5	1	0.5	0.5	0.01896	0
21.5	1	0.5	0.5	0.01896	0
22.5	1	0.5	0.5	0.01896	0
23.5	1	0.5	0.5	0.01896	0
24.5	1	0.5	0.5	0.01896	0
25.5	1	0.5	0.5	0.01896	0
26.5	1	0.5	0.5	0.01896	0
27.5	1	0.5	0.5	0.01896	0
28.5	1	0.5	0.5	0.01896	0
29.5	1	0.5	0.5	0.01896	0
30.5	1	0.5	0.5	0.01896	0
31.5	1	0.5	0.5	0.01896	0
32.5	1	0.5	0.5	0.01896	0
33.5	0.98959	0.5	0.5	0.02309	0.00941
34.5	0.97933	0.5	0.5	0.02566	0.01283
35.5	0.96907	0.5	0.5	0.02908	0.01625
36.5	0.93828	0.5	0.5	0.03422	0.0278
37.5	0.82794	0.5	0.5	0.04704	0.03934
38.5	0.69622	0.5	0.5	0.05303	0.04876
39.5	0.51404	0.5	0.5	0.05474	0.0556
