2.112744    0.9191881    0    0    0.006755868    0.006696203
7.18856    0.9141601    0    0    0.006422478    0.006337325
14.39506    0.9054224    0    0    0.00472995    0.00467086
24.249355    0.893618    0    0    0.005090914    0.005007746
34.212915    0.9034224    0    0    0.005891353    0.005763693
44.20945    0.900034    0    0    0.007022011    0.006822162
58.58955    0.902231    0    0    0.007059069    0.006834072
80.72145    0.8919732    0    0    0.02465621    0.02249225
     
     
    
   
  
 
