0.5 1 0.5 0.5 0.00403803 0
1.5 1 0.5 0.5 0.00403803 0
2.5 1 0.5 0.5 0.00403803 0
3.5 1 0.5 0.5 0.00403803 0
4.5 1 0.5 0.5 0.00403803 0
5.5 1 0.5 0.5 0.00403803 0
6.5 1 0.5 0.5 0.00403803 0
7.5 1 0.5 0.5 0.00403803 0
8.5 1 0.5 0.5 0.00403803 0
9.5 1 0.5 0.5 0.00403803 0
10.5 1 0.5 0.5 0.00403803 0
11.5 1 0.5 0.5 0.00403803 0
12.5 1 0.5 0.5 0.00403803 0
13.5 1 0.5 0.5 0.00403803 0
14.5 1 0.5 0.5 0.00403803 0
15.5 1 0.5 0.5 0.00403803 0
16.5 1 0.5 0.5 0.00403803 0
17.5 1 0.5 0.5 0.00403803 0
18.5 1 0.5 0.5 0.00403803 0
19.5 1 0.5 0.5 0.00403803 0
20.5 1 0.5 0.5 0.00403803 0
21.5 1 0.5 0.5 0.00403803 0
22.5 1 0.5 0.5 0.00403803 0
23.5 0.997802 0.5 0.5 0.0050356 0.0018182
24.5 0.997802 0.5 0.5 0.0050356 0.0018182
25.5 0.995604 0.5 0.5 0.00576798 0.00283865
26.5 0.995604 0.5 0.5 0.00576798 0.00283865
27.5 0.986813 0.5 0.5 0.00779318 0.00521849
28.5 0.98022 0.5 0.5 0.00890312 0.00644051
29.5 0.964835 0.5 0.5 0.0109117 0.00861137
30.5 0.942857 0.5 0.5 0.013065 0.0109245
31.5 0.905495 0.5 0.5 0.0157759 0.0138531
32.5 0.865934 0.5 0.5 0.0179241 0.0162072
33.5 0.821978 0.5 0.5 0.0197693 0.0182693
34.5 0.747253 0.5 0.5 0.0220246 0.0208807
35.5 0.703297 0.5 0.5 0.0229604 0.0220222
36.5 0.538462 0.5 0.5 0.0245302 0.0243534
37.5 0.378022 0.5 0.5 0.023524 0.0240853
38.5 0.237363 0.5 0.5 0.020418 0.0216344
39.5 0.184615 0.5 0.5 0.0185402 0.0200083
