3.0  0.01531 3 3 0 0
7.0  0.02449 1 1 0 0
9.0  0.05918 1 1 0 0
12.5 0.03980 2.5 2.5 0 0
17.5 0.98878 2.5 2.5 0 0
25.0 0.98061 5 5 0 0
40.0 1.00102 10 10 0.039 0
