2.112744    1.071288    0    0    0.007873772    0.007804235
7.18856    1.070411    0    0    0.007520223    0.007420516
14.39506    1.067473    0    0    0.005576509    0.005506843
24.249355    1.057945    0    0    0.006027078    0.005928616
34.212915    1.078542    0    0    0.007033335    0.00688093
44.20945    1.08064    0    0    0.008431092    0.00819114
58.58955    1.079321    0    0    0.008444622    0.008175462
80.72145    1.068574    0    0    0.02953787    0.02694547
     
     
    
   
  
 
