   17.74814    0.9499815    2.748145    2.251855    0.007345479    0.006840985
   25.63294    0.9494587    5.632943    4.367057    0.002869406    0.002779604
   35.4381    0.9466987    5.438101    4.561899    0    0.002350951
   44.35009    0.9497317    4.350091    5.649909    0.001980746    0.001932174
   57.23991    0.9552614    7.239913    17.76009    0.003857492    0.003680271
   84.66459    0.9262443    9.664592    15.33541    0.01300414    0.01173785
   122.9886    0.9379897    22.98861    77.01139    0.02080966    0.01719973
     
     
    
   
  
 
