16.25 0.06079403  1.25 1.25 0 0
18.75 0.05257821  1.25 1.25 0.015 0.015
22.50 0.900298954 2.50 2.50 0 0
27.50 0.904706035 2.50 2.50 0.015 0.015
32.50 0.892335228 2.50 2.50 0.02 0.02
37.50 0.907141927 2.50 2.50 0.03 0.03

