2.094253    0.8580217    0    0    0.0009680523    0.0009649945
7.156825    0.8540275    0    0    0.001070103    0.001066197
14.36471    0.8481919    0    0    0.0008747467    0.0008724849
24.329395    0.8446737    0    0    0.001108978    0.001105215
34.298865    0.8376329    0    0    0.001462253    0.001455922
44.2093    0.8328709    0    0    0.001975696    0.001964604
58.42975    0.8359248    0    0    0.002198317    0.002183792
80.68665    0.834732    0    0    0.006751009    0.006613472
     
     
    
   
  
 
