0.5 1 0.5 0.5 0.0184243 0
1.5 1 0.5 0.5 0.0184243 0
2.5 1 0.5 0.5 0.0184243 0
3.5 1 0.5 0.5 0.0184243 0
4.5 1 0.5 0.5 0.0184243 0
5.5 1 0.5 0.5 0.0184243 0
6.5 1 0.5 0.5 0.0184243 0
7.5 1 0.5 0.5 0.0184243 0
8.5 1 0.5 0.5 0.0184243 0
9.5 1 0.5 0.5 0.0184243 0
10.5 1 0.5 0.5 0.0184243 0
11.5 1 0.5 0.5 0.0184243 0
12.5 1 0.5 0.5 0.0184243 0
13.5 1 0.5 0.5 0.0184243 0
14.5 1 0.5 0.5 0.0184243 0
15.5 1 0.5 0.5 0.0184243 0
16.5 1 0.5 0.5 0.0184243 0
17.5 1 0.5 0.5 0.0184243 0
18.5 1 0.5 0.5 0.0184243 0
19.5 1 0.5 0.5 0.0184243 0
20.5 1 0.5 0.5 0.0184243 0
21.5 1 0.5 0.5 0.0184243 0
22.5 1 0.5 0.5 0.0184243 0
23.5 1 0.5 0.5 0.0184243 0
24.5 1 0.5 0.5 0.0184243 0
25.5 1 0.5 0.5 0.0184243 0
26.5 1 0.5 0.5 0.0184243 0
27.5 1 0.5 0.5 0.0184243 0
28.5 1 0.5 0.5 0.0184243 0
29.5 1 0.5 0.5 0.0184243 0
30.5 1 0.5 0.5 0.0184243 0
31.5 1 0.5 0.5 0.0184243 0
32.5 1 0.5 0.5 0.0184243 0
33.5 0.989899 0.5 0.5 0.0228428 0.00835754
34.5 0.979798 0.5 0.5 0.0260241 0.013038
35.5 0.969697 0.5 0.5 0.028599 0.0164473
36.5 0.939394 0.5 0.5 0.0344455 0.0237787
37.5 0.828283 0.5 0.5 0.0465363 0.0390704
38.5 0.69697 0.5 0.5 0.0531739 0.0487886
39.5 0.515152 0.5 0.5 0.0551412 0.0548065
