   2.5    0.07042254    2.5    2.5    0.03008213    0.04483222
   7.5    0    2.5    2.5    0    0.04610882
   12.5    0.02380952    2.5    2.5    0.01970479    0.0526298
   17.5    0.09859155    2.5    2.5    0.03563834    0.0490619
   22.5    0.01657459    2.5    2.5    0.009007174    0.01585956
   27.5    0    2.5    2.5    0    0.004858586
   32.5    0.002580645    2.5    2.5    0.001666685    0.003393512
   37.5    0.001899937    2.5    2.5    0.001033838    0.00184466
   42.5    0.0006761325    2.5    2.5    0.0004367071    0.0008910724
   47.5    0.0001866716    2.5    2.5    0.0001544239    0.0004291242
   52.5    0    2.5    2.5    0    0.0002020898
   57.5    0.0002057472    2.5    2.5    0.0001119728    0.0002000956
   62.5    0.0001368239    2.5    2.5    7.446342e-05    0.0001330745
   67.5    0.0001284728    2.5    2.5    6.148414e-05    0.0001015702
   72.5    2.35355e-05    2.5    2.5    1.946966e-05    5.411841e-05
   77.5    0.000107902    2.5    2.5    4.279909e-05    6.444148e-05
   82.5    4.250857e-05    2.5    2.5    2.313456e-05    4.134757e-05
   87.5    8.209314e-05    2.5    2.5    3.027395e-05    4.421352e-05
   92.5    7.912488e-05    2.5    2.5    2.738057e-05    3.901755e-05
   97.5    3.476356e-05    2.5    2.5    1.663724e-05    2.748629e-05
   102.5    7.08377e-05    2.5    2.5    2.316719e-05    3.234915e-05
   107.5    3.692844e-05    2.5    2.5    1.595072e-05    2.498111e-05
   112.5    7.798377e-05    2.5    2.5    2.315067e-05    3.130892e-05
   117.5    5.574097e-05    2.5    2.5    1.928884e-05    2.748711e-05
   122.5    1.402957e-05    2.5    2.5    9.061799e-06    1.850372e-05
   127.5    5.81501e-05    2.5    2.5    2.01225e-05    2.867505e-05
   132.5    6.903482e-05    2.5    2.5    2.257758e-05    3.152588e-05
   137.5    0.0001480458    2.5    2.5    3.456627e-05    4.375985e-05
   142.5    0.000216378    2.5    2.5    4.385512e-05    5.37891e-05
   147.5    0.0003314584    2.5    2.5    5.739911e-05    6.831264e-05
   152.5    0.0007283155    2.5    2.5    9.077562e-05    0.0001028511
   157.5    0.001069575    2.5    2.5    0.0001178235    0.0001315598
   162.5    0.003081474    2.5    2.5    0.000217421    0.0002332764
   167.5    0.01941392    2.5    2.5    0.0005907344    0.0006086113
   172.5    0.1224252    2.5    2.5    0.001526468    0.001542905
   177.5    0.4151292    2.5    2.5    0.002544192    0.002548702
   182.5    0.7672472    2.5    2.5    0.002427003    0.002409616
   187.5    0.9526392    2.5    2.5    0.001384845    0.001347938
   192.5    0.9909041    2.5    2.5    0.0007197588    0.0006691453
   197.5    0.995241    2.5    2.5    0.0006005522    0.0005366854
   202.5    0.996708    2.5    2.5    0.0005813452    0.000499472
   207.5    0.9969629    2.5    2.5    0.0006481218    0.0005419712
   212.5    0.9968561    2.5    2.5    0.0007614102    0.0006239101
   217.5    0.9968872    2.5    2.5    0.0008615546    0.0006895383
   222.5    0.9969021    2.5    2.5    0.001021998    0.0007901927
   227.5    0.9979285    2.5    2.5    0.001019948    0.0007165167
   235    0.9969225    5    5    0.0009757176    0.0007606024
   245    0.9970911    5    5    0.001325629    0.0009507294
   255    0.9964072    5    5    0.002139736    0.001424212
   270    0.9936508    10    10    0.002696899    0.001970838
   290    0.9917184    10    10    0.006499616    0.003959334
   310    0.9928058    10    10    0.01634784    0.005952184
   360    0.984375    40    40    0.03501237    0.01292936
     
     
    
   
  
 
