2.5    0    2.5    2.5    0    0.1086908
   7.5    0    2.5    2.5    0    0.3080242
   12.5    0    2.5    2.5    0    0.2312605
   17.5    0    2.5    2.5    0    0.09722234
   22.5    0    2.5    2.5    0    0.1155018
   27.5    0    2.5    2.5    0    0.04008601
   32.5    0    2.5    2.5    0    0.02524561
   37.5    0    2.5    2.5    0    0.01473728
   42.5    0    2.5    2.5    0    0.008448083
   47.5    0    2.5    2.5    0    0.005058846
   52.5    0    2.5    2.5    0    0.002998793
   57.5    0    2.5    2.5    0    0.001658696
   62.5    0    2.5    2.5    0    0.0009850721
   67.5    0    2.5    2.5    0    0.0006448591
   72.5    0    2.5    2.5    0    0.0004610714
   77.5    0    2.5    2.5    0    0.0003195707
   82.5    0    2.5    2.5    0    0.0002293845
   87.5    0    2.5    2.5    0    0.0001745885
   92.5    0    2.5    2.5    0    0.0001383299
   97.5    0    2.5    2.5    0    0.0001131132
   102.5    0    2.5    2.5    0    9.663181e-05
   107.5    0    2.5    2.5    0    8.4981e-05
   112.5    0    2.5    2.5    0    7.649276e-05
   117.5    0    2.5    2.5    0    7.077063e-05
   122.5    0    2.5    2.5    0    6.621446e-05
   127.5    0    2.5    2.5    0    6.376733e-05
   132.5    0    2.5    2.5    0    6.349901e-05
   137.5    0    2.5    2.5    0    6.190614e-05
   142.5    0    2.5    2.5    0    6.158515e-05
   147.5    0    2.5    2.5    0    6.247333e-05
   152.5    0    2.5    2.5    0    6.49003e-05
   157.5    0    2.5    2.5    0    6.65953e-05
   162.5    0    2.5    2.5    0    7.185899e-05
   167.5    0    2.5    2.5    0    7.704334e-05
   172.5    0    2.5    2.5    0    8.454392e-05
   177.5    0    2.5    2.5    0    9.350546e-05
   182.5    5.730659e-05    2.5    2.5    4.740671e-05    0.0001317656
   187.5    0.0001982554    2.5    2.5    0.0001078956    0.0001928109
   192.5    0.0002267745    2.5    2.5    0.0001234161    0.0002205407
   197.5    8.726765e-05    2.5    2.5    7.219195e-05    0.0002006454
   202.5    0.0001025851    2.5    2.5    8.486333e-05    0.0002358573
   207.5    0.0009910803    2.5    2.5    0.0003428906    0.0004883824
   212.5    0.0009154715    2.5    2.5    0.0003630684    0.0005463872
   217.5    0.0003634381    2.5    2.5    0.0002347439    0.0004791474
   222.5    0.001175641    2.5    2.5    0.0005077131    0.0007945308
   227.5    0.002585464    2.5    2.5    0.000845093    0.00117853
   235    0.005367465    5    5    0.001044016    0.001268341
   245    0.006727212    5    5    0.001488542    0.001857608
   255    0.025    5    5    0.003853465    0.004478405
   270    0.4360951    10    10    0.01284237    0.01292652
   290    0.9813665    10    10    0.008394123    0.006068719
   310    0.9928058    10    10    0.01634784    0.005952184
   360    0.984375    40    40    0.03501237    0.01292936
     
     
    
   
  
 
