0.5	1	0.5	0.5	0	0
1.5	1	0.5	0.5	0	0
2.5	1	0.5	0.5	0	0
3.5	1	0.5	0.5	0	0
4.5	1	0.5	0.5	0	0
5.5	1	0.5	0.5	0	0
6.5	0.94512	0.5	0.5	0.01198	0.00684
7.5	0.88952	0.5	0.5	0.01625	0.01454
8.5	0.87071	0.5	0.5	0.01797	0.01625
9.5	0.85873	0.5	0.5	0.01796	0.01625
10.5	0.84676	0.5	0.5	0.01882	0.01625
11.5	0.82366	0.5	0.5	0.01967	0.01711
12.5	0.79629	0.5	0.5	0.02052	0.01882
13.5	0.77919	0.5	0.5	0.02053	0.01967
14.5	0.74241	0.5	0.5	0.02138	0.02053
15.5	0.72359	0.5	0.5	0.02224	0.02053
16.5	0.62609	0.5	0.5	0.02395	0.02224
17.5	0.53029	0.5	0.5	0.02309	0.02395
18.5	0.42594	0.5	0.5	0.02223	0.02481
19.5	0.29423	0.5	0.5	0.02139	0.02223
20.5	0.2087	0.5	0.5	0.01797	0.02052
21.5	0.15139	0.5	0.5	0.01711	0.01796
22.5	0.11376	0.5	0.5	0.01454	0.01625
23.5	0.07014	0.5	0.5	0.01112	0.01368
24.5	0.04277	0.5	0.5	0.00514	0.01111
25.5	0.02309	0.5	0.5	0	0
26.5	0.01026	0.5	0.5	0	0
27.5	0.00855	0.5	0.5	0	0
28.5	0.00342	0.5	0.5	0	0
29.5	0.00342	0.5	0.5	0	0
30.5	0.00342	0.5	0.5	0	0
31.5	0.00342	0.5	0.5	0	0
32.5	0.00257	0.5	0.5	0	0
33.5	0.00171	0.5	0.5	0	0
34.5	0	0.5	0.5	0	0
35.5	0	0.5	0.5	0	0
36.5	0	0.5	0.5	0	0
37.5	0	0.5	0.5	0	0
38.5	0	0.5	0.5	0	0
39.5	0	0.5	0.5	0	0
