3.0 0.01020 3 3 0 0
7.0 0.03367 1 1 0 0
9.0 0.08163 1 1 0.023 0.023 
12.5 0.01531 2.5 2.5 0 0
17.5 0.05816 2.5 2.5 0.017 0.017
25.0 0.96837 5 5 0.017 0.017
40.0 1.00102 10 10 0.033 0

