   2.5    4.06899e-05    2.5    2.5    5.852459e-06    6.761424e-06
   7.5    1.703003e-05    2.5    2.5    2.994679e-06    3.574009e-06
   12.5    1.705976e-05    2.5    2.5    2.954578e-06    3.516634e-06
   17.5    2.782088e-05    2.5    2.5    3.774142e-06    4.324455e-06
   22.5    5.847043e-05    2.5    2.5    5.516546e-06    6.063256e-06
   27.5    0.0001121026    2.5    2.5    7.710973e-06    8.26046e-06
   32.5    0.0002173508    2.5    2.5    1.088917e-05    1.144874e-05
   37.5    0.0004705686    2.5    2.5    1.629739e-05    1.687156e-05
   42.5    0.0009350246    2.5    2.5    2.346566e-05    2.40615e-05
   47.5    0.001756044    2.5    2.5    3.296243e-05    3.358591e-05
   52.5    0.003253909    2.5    2.5    4.609059e-05    4.674592e-05
   57.5    0.005687726    2.5    2.5    6.284532e-05    6.353952e-05
   62.5    0.009365343    2.5    2.5    8.343563e-05    8.417514e-05
   67.5    0.01449428    2.5    2.5    0.0001076815    0.0001084725
   72.5    0.02189875    2.5    2.5    0.0001375806    0.0001384281
   77.5    0.03211426    2.5    2.5    0.0001737964    0.0001747079
   82.5    0.04587769    2.5    2.5    0.000216632    0.0002176077
   87.5    0.06317566    2.5    2.5    0.0002663643    0.0002674133
   92.5    0.0868206    2.5    2.5    0.0003268986    0.0003280139
   97.5    0.1145552    2.5    2.5    0.0003924865    0.0003936585
   102.5    0.1480192    2.5    2.5    0.0004671257    0.0004683447
   107.5    0.1872273    2.5    2.5    0.0005499825    0.0005512265
   112.5    0.2318766    2.5    2.5    0.0006394371    0.0006406683
   117.5    0.2822469    2.5    2.5    0.0007338555    0.000735013
   122.5    0.3358177    2.5    2.5    0.0008324284    0.0008334479
   127.5    0.3938735    2.5    2.5    0.0009354461    0.0009362232
   132.5    0.4533793    2.5    2.5    0.001035833    0.001036236
   137.5    0.5134532    2.5    2.5    0.001131987    0.001131849
   142.5    0.577459    2.5    2.5    0.001226561    0.001225609
   147.5    0.6344016    2.5    2.5    0.001309289    0.00130731
   152.5    0.6890067    2.5    2.5    0.001382159    0.001378808
   157.5    0.742497    2.5    2.5    0.00143822    0.001433011
   162.5    0.7890995    2.5    2.5    0.001492025    0.001484365
   167.5    0.8307025    2.5    2.5    0.001524759    0.001513961
   172.5    0.8677424    2.5    2.5    0.001523699    0.00150906
   177.5    0.8946043    2.5    2.5    0.001547704    0.001528067
   182.5    0.9221629    2.5    2.5    0.001513037    0.001486844
   187.5    0.9376571    2.5    2.5    0.001540094    0.001505807
   192.5    0.9569258    2.5    2.5    0.001459185    0.001414199
   197.5    0.9683177    2.5    2.5    0.00141426    0.001356925
   202.5    0.9793291    2.5    2.5    0.001313626    0.001238819
   207.5    0.9853341    2.5    2.5    0.001282904    0.001184762
   212.5    0.9909876    2.5    2.5    0.00118612    0.001055922
   217.5    0.9936385    2.5    2.5    0.001152386    0.0009871879
   222.5    0.9960841    2.5    2.5    0.001117375    0.0008893631
   227.5    0.9968984    2.5    2.5    0.001176029    0.0008820324
   235    0.9990386    5    5    0.0006498264    0.0004151845
   245    0.9996769    5    5    0.0007425852    0.0002672863
   255    1    5    5    0.001101801    0
   270    1    10    10    0.00116822    0
   290    1    10    10    0.003804384    0
   310    1    10    10    0.01315743    0
   360    1    40    40    0.02835616    0
     
     
    
   
  
 
